INCIDENT_TYPE,Street,MONTH,YEAR,FILE_NUMBER,Latitude,Longitude
Theft from Motor Vehicle,15800 20TH AVE,Oct,2019,19-163766,49.038145,-122.784986
Theft from Motor Vehicle,2500 164A ST,Oct,2019,19-163972,49.047225,-122.76788300000001
Theft from Motor Vehicle,16700 17A AVE,Oct,2019,19-164096,49.191303000000005,-122.849144
Theft from Motor Vehicle,15700 BROOME RD,Oct,2019,19-164360,49.037027,-122.787283
Theft from Motor Vehicle,17100 24TH AVE,Oct,2019,19-164468,49.045429,-122.748551
Theft from Motor Vehicle,14400 16A AVE,Oct,2019,19-164932,49.191303000000005,-122.849144
Theft from Motor Vehicle,15100 36TH AVE,Oct,2019,19-164943,49.06686,-122.804259
Theft from Motor Vehicle,1600 146TH ST,Oct,2019,19-164948,49.031363,-122.81779399999999
Theft from Motor Vehicle,17700 20TH AVE,Oct,2019,19-165014,49.038297,-122.732802
Theft from Motor Vehicle,14400 19TH AVE,Oct,2019,19-165048,49.037621,-122.82417199999999
Theft from Motor Vehicle,14300 18TH AVE,Oct,2019,19-165054,49.034929999999996,-122.82593200000001
Theft from Motor Vehicle,16900 22ND AVE,Oct,2019,19-165226,49.04188,-122.75403999999999
Theft from Motor Vehicle,16900 22ND AVE,Oct,2019,19-165250,49.04188,-122.75403999999999
Theft from Motor Vehicle,1800 140A ST,Oct,2019,19-165256,49.035032,-122.832935
Theft from Motor Vehicle,13500 MARINE DR,Oct,2019,19-165478,49.026943,-122.847991
Theft from Motor Vehicle,2800 194TH ST,Oct,2019,19-165605,49.05346,-122.685678
Theft from Motor Vehicle,14100 23RD AVE,Oct,2019,19-165666,49.044628,-122.8313
Theft from Motor Vehicle,3500 150A ST,Oct,2019,19-165741,49.065836,-122.80550900000001
Theft from Motor Vehicle,13500 MARINE DR,Oct,2019,19-165772,49.026943,-122.847991
Theft from Motor Vehicle,14300 18TH AVE,Oct,2019,19-800205,49.034929999999996,-122.82593200000001
Theft from Motor Vehicle,16300 10A AVE,Oct,2019,19-166685,49.191303000000005,-122.849144
Theft from Motor Vehicle,1000 163A ST,Oct,2019,19-166814,49.191303000000005,-122.849144
Theft from Motor Vehicle,192ND ST / 24TH AVE,Oct,2019,19-166873,49.191303000000005,-122.849144
Theft from Motor Vehicle,1900 128TH ST,Oct,2019,19-167348,49.036728000000004,-122.867231
Theft from Motor Vehicle,15800 20TH AVE,Oct,2019,19-167642,49.038145,-122.784986
Theft from Motor Vehicle,17900 20TH AVE,Oct,2019,19-167741,49.035872,-122.726386
Theft from Motor Vehicle,2600 192ND ST,Oct,2019,19-168213,49.048894,-122.69111299999999
Theft from Motor Vehicle,2300 130TH ST,Oct,2019,19-800210,49.044160999999995,-122.85968700000001
Theft from Motor Vehicle,2800 156TH ST,Oct,2019,19-168595,49.053255,-122.78991200000002
Theft from Motor Vehicle,3000 176TH ST,Oct,2019,19-800211,49.056449,-122.73501999999999
Theft from Motor Vehicle,16700 17B AVE,Oct,2019,19-168628,49.036657,-122.776517
Theft from Motor Vehicle,16700 17B AVE,Oct,2019,19-168823,49.036657,-122.776517
Theft from Motor Vehicle,15700 CROYDON DR,Oct,2019,19-168925,49.048227000000004,-122.787116
Theft from Motor Vehicle,3900 156A ST,Oct,2019,19-169328,49.072901,-122.788399
Theft from Motor Vehicle,12600 24A AVE,Oct,2019,19-153764,49.191303000000005,-122.849144
Theft from Motor Vehicle,2600 164A ST,Oct,2019,19-153796,49.048839,-122.766539
Theft from Motor Vehicle,15000 34A AVE,Oct,2019,19-158770,49.191303000000005,-122.849144
Theft from Motor Vehicle,15100 24TH AVE,Oct,2019,19-161519,49.04545,-122.804033
Theft from Motor Vehicle,2100 150A ST,Oct,2019,19-162224,49.039998,-122.805957
Theft from Motor Vehicle,2000 129B ST,Oct,2019,19-162686,49.036657,-122.776517
Theft from Motor Vehicle,19100 21ST AVE,Oct,2019,19-163988,49.040052,-122.694943
Theft from Motor Vehicle,1600 145TH ST,Oct,2019,19-800203,49.031433,-122.82013700000002
Theft from Motor Vehicle,17100 26TH AVE,Oct,2019,19-168222,49.049164000000005,-122.74928200000001
Theft from Motor Vehicle,16300 12TH AVE,Oct,2019,19-154340,49.02523,-122.770578
Shoplifting,10300 KING GEORGE BLVD,Sep,2019,19-145478,49.189710999999996,-122.844875
Shoplifting,13600 102ND AVE,Sep,2019,19-151717,49.187668,-122.84598000000001
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-151992,49.186183,-122.84510700000001
Shoplifting,12700 110TH AVE,Oct,2019,19-152228,49.203719,-122.87116499999999
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-152680,49.186183,-122.84510700000001
Shoplifting,10700 KING GEORGE BLVD,Oct,2019,19-152757,49.197047,-122.84496499999999
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-153012,49.186183,-122.84510700000001
Shoplifting,13900 108TH AVE,Oct,2019,19-153247,49.198693,-122.83721499999999
Shoplifting,10700 KING GEORGE BLVD,Oct,2019,19-153309,49.197047,-122.84496499999999
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-153335,49.186183,-122.84510700000001
Shoplifting,10700 KING GEORGE BLVD,Oct,2019,19-153451,49.197047,-122.84496499999999
Shoplifting,10800 CITY PKWY,Oct,2019,19-153711,49.199192,-122.84857099999999
Shoplifting,10700 KING GEORGE BLVD,Oct,2019,19-153853,49.197047,-122.84496499999999
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-154252,49.189710999999996,-122.844875
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-154311,49.189710999999996,-122.844875
Shoplifting,10500 KING GEORGE BLVD,Oct,2019,19-154463,49.193277,-122.845001
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-154529,49.186183,-122.84510700000001
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-154631,49.186183,-122.84510700000001
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-154983,49.189710999999996,-122.844875
Shoplifting,10700 KING GEORGE BLVD,Oct,2019,19-154989,49.197047,-122.84496499999999
Shoplifting,10700 KING GEORGE BLVD,Oct,2019,19-155420,49.197047,-122.84496499999999
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-155964,49.186183,-122.84510700000001
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-156443,49.186183,-122.84510700000001
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-156528,49.186183,-122.84510700000001
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-156644,49.186183,-122.84510700000001
Shoplifting,12700 110TH AVE,Oct,2019,19-156776,49.203719,-122.87116499999999
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-157169,49.186183,-122.84510700000001
Shoplifting,10700 KING GEORGE BLVD,Oct,2019,19-157196,49.197047,-122.84496499999999
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-157235,49.186183,-122.84510700000001
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-157247,49.189710999999996,-122.844875
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-157250,49.186183,-122.84510700000001
Shoplifting,10200 WHALLEY BLVD,Oct,2019,19-157258,49.18758,-122.84306000000001
Shoplifting,10700 KING GEORGE BLVD,Oct,2019,19-157268,49.197047,-122.84496499999999
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-157275,49.186183,-122.84510700000001
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-157283,49.189710999999996,-122.844875
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-157293,49.186183,-122.84510700000001
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-157309,49.186183,-122.84510700000001
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-157313,49.186183,-122.84510700000001
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-157332,49.186183,-122.84510700000001
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-157337,49.186183,-122.84510700000001
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-157346,49.189710999999996,-122.844875
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-157379,49.186183,-122.84510700000001
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-157441,49.186183,-122.84510700000001
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-157495,49.186183,-122.84510700000001
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-157814,49.189710999999996,-122.844875
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-157958,49.186183,-122.84510700000001
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-158101,49.186183,-122.84510700000001
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-158257,49.186183,-122.84510700000001
Shoplifting,12700 KING GEORGE BLVD,Oct,2019,19-158295,49.205878999999996,-122.869882
Shoplifting,10400 KING GEORGE BLVD,Oct,2019,19-159389,49.191376,-122.845097
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-159410,49.186183,-122.84510700000001
Shoplifting,10700 KING GEORGE BLVD,Oct,2019,19-159519,49.197047,-122.84496499999999
Shoplifting,10700 KING GEORGE BLVD,Oct,2019,19-159521,49.197047,-122.84496499999999
Shoplifting,10500 KING GEORGE BLVD,Oct,2019,19-159558,49.193277,-122.845001
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-159673,49.189710999999996,-122.844875
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-159948,49.189710999999996,-122.844875
Shoplifting,10700 KING GEORGE BLVD,Oct,2019,19-160485,49.197047,-122.84496499999999
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-160484,49.186183,-122.84510700000001
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-160729,49.186183,-122.84510700000001
Shoplifting,10700 KING GEORGE BLVD,Oct,2019,19-161284,49.197047,-122.84496499999999
Shoplifting,10700 KING GEORGE BLVD,Oct,2019,19-161649,49.197047,-122.84496499999999
Shoplifting,10700 KING GEORGE BLVD,Oct,2019,19-161755,49.197047,-122.84496499999999
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-161787,49.189710999999996,-122.844875
Shoplifting,10500 KING GEORGE BLVD,Oct,2019,19-161861,49.193277,-122.845001
Shoplifting,10400 KING GEORGE BLVD,Oct,2019,19-161874,49.191376,-122.845097
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-161909,49.189710999999996,-122.844875
Shoplifting,10800 CITY PKWY,Oct,2019,19-162177,49.199192,-122.84857099999999
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-162230,49.186183,-122.84510700000001
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-162268,49.189710999999996,-122.844875
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-162310,49.189710999999996,-122.844875
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-162384,49.189710999999996,-122.844875
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-162472,49.189710999999996,-122.844875
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-162889,49.189710999999996,-122.844875
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-162915,49.189710999999996,-122.844875
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-162930,49.189710999999996,-122.844875
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-163372,49.189710999999996,-122.844875
Shoplifting,10700 KING GEORGE BLVD,Oct,2019,19-163466,49.197047,-122.84496499999999
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-163570,49.189710999999996,-122.844875
Shoplifting,10400 KING GEORGE BLVD,Oct,2019,19-163694,49.191376,-122.845097
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-164010,49.189710999999996,-122.844875
Shoplifting,10700 KING GEORGE BLVD,Oct,2019,19-164023,49.197047,-122.84496499999999
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-164081,49.186183,-122.84510700000001
Shoplifting,9500 132ND ST,Oct,2019,19-164219,49.175262,-122.85526599999999
Shoplifting,13600 102ND AVE,Oct,2019,19-164478,49.187668,-122.84598000000001
Shoplifting,KING GEORGE BLVD / 108TH AVE,Oct,2019,19-164683,49.198873999999996,-122.845822
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-164752,49.186183,-122.84510700000001
Shoplifting,10800 CITY PKWY,Oct,2019,19-165160,49.199192,-122.84857099999999
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-165953,49.186183,-122.84510700000001
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-166840,49.186183,-122.84510700000001
Shoplifting,13600 102ND AVE,Oct,2019,19-168004,49.187668,-122.84598000000001
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-168123,49.186183,-122.84510700000001
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-168261,49.186183,-122.84510700000001
Shoplifting,9900 KING GEORGE BLVD,Oct,2019,19-168489,49.182208,-122.844994
Shoplifting,13400 102ND AVE,Sep,2019,19-142700,49.188708,-122.851262
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-157229,49.186183,-122.84510700000001
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-157304,49.186183,-122.84510700000001
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-157385,49.186183,-122.84510700000001
Shoplifting,10700 KING GEORGE BLVD,Oct,2019,19-157456,49.197047,-122.84496499999999
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-162761,49.189710999999996,-122.844875
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-164044,49.189710999999996,-122.844875
Shoplifting,10100 KING GEORGE BLVD,Oct,2019,19-165400,49.186183,-122.84510700000001
Shoplifting,WHALLEY BLVD / 102ND AVE,Oct,2019,19-165588,49.1878,-122.84322399999999
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-168171,49.189710999999996,-122.844875
Shoplifting,10700 KING GEORGE BLVD,Oct,2019,19-169397,49.197047,-122.84496499999999
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-153312,49.189710999999996,-122.844875
Shoplifting,13600 102ND AVE,Oct,2019,19-154394,49.187668,-122.84598000000001
Shoplifting,12700 110TH AVE,Oct,2019,19-156437,49.203719,-122.87116499999999
Shoplifting,10300 KING GEORGE BLVD,Oct,2019,19-166438,49.189710999999996,-122.844875
Shoplifting,10300 152ND ST,Sep,2019,19-140630,49.189479999999996,-122.799246
Shoplifting,14600 104TH AVE,Oct,2019,19-151907,49.19254,-122.81770900000001
Shoplifting,10300 152ND ST,Oct,2019,19-152147,49.189479999999996,-122.799246
Shoplifting,10300 152ND ST,Oct,2019,19-152255,49.189479999999996,-122.799246
Shoplifting,14600 104TH AVE,Oct,2019,19-152620,49.19254,-122.81770900000001
Shoplifting,10300 152ND ST,Oct,2019,19-152818,49.189479999999996,-122.799246
Shoplifting,10400 152ND ST,Oct,2019,19-152889,49.191066,-122.800524
Shoplifting,14600 104TH AVE,Oct,2019,19-152986,49.19254,-122.81770900000001
Shoplifting,15400 FRASER HWY,Oct,2019,19-153192,49.191303000000005,-122.849144
Shoplifting,10300 152ND ST,Oct,2019,19-153350,49.189479999999996,-122.799246
Shoplifting,8900 152ND ST,Oct,2019,19-153393,49.164645,-122.800602
Shoplifting,14600 104TH AVE,Oct,2019,19-153639,49.19254,-122.81770900000001
Shoplifting,10300 152ND ST,Oct,2019,19-153950,49.189479999999996,-122.799246
Shoplifting,14600 104TH AVE,Oct,2019,19-154368,49.19254,-122.81770900000001
Shoplifting,8900 152ND ST,Oct,2019,19-154441,49.164645,-122.800602
Shoplifting,14600 104TH AVE,Oct,2019,19-154512,49.19254,-122.81770900000001
Shoplifting,10300 152ND ST,Oct,2019,19-154569,49.189479999999996,-122.799246
Shoplifting,14600 104TH AVE,Oct,2019,19-154584,49.19254,-122.81770900000001
Shoplifting,14600 104TH AVE,Oct,2019,19-154977,49.19254,-122.81770900000001
Shoplifting,104TH AVE / 152ND ST,Oct,2019,19-155441,49.191562,-122.80081000000001
Shoplifting,10300 152ND ST,Oct,2019,19-155488,49.189479999999996,-122.799246
Shoplifting,14600 104TH AVE,Oct,2019,19-155586,49.19254,-122.81770900000001
Shoplifting,10300 152ND ST,Oct,2019,19-156106,49.189479999999996,-122.799246
Shoplifting,14600 104TH AVE,Oct,2019,19-156164,49.19254,-122.81770900000001
Shoplifting,14600 104TH AVE,Oct,2019,19-156188,49.19254,-122.81770900000001
Shoplifting,14600 104TH AVE,Oct,2019,19-156331,49.19254,-122.81770900000001
Shoplifting,8900 152ND ST,Oct,2019,19-156562,49.164645,-122.800602
Shoplifting,10100 152ND ST,Oct,2019,19-156592,49.185755,-122.800582
Shoplifting,10100 152ND ST,Oct,2019,19-156647,49.185755,-122.800582
Shoplifting,10300 152ND ST,Oct,2019,19-156781,49.189479999999996,-122.799246
Shoplifting,16600 FRASER HWY,Oct,2019,19-156853,49.191303000000005,-122.849144
Shoplifting,14600 104TH AVE,Oct,2019,19-156883,49.19254,-122.81770900000001
Shoplifting,14300 104TH AVE,Oct,2019,19-156901,49.191348,-122.826125
Shoplifting,14600 104TH AVE,Oct,2019,19-157161,49.19254,-122.81770900000001
Shoplifting,10300 152ND ST,Oct,2019,19-157256,49.189479999999996,-122.799246
Shoplifting,9000 152ND ST,Oct,2019,19-157384,49.166973999999996,-122.799241
Shoplifting,10300 152ND ST,Oct,2019,19-157462,49.189479999999996,-122.799246
Shoplifting,15300 FRASER HWY,Oct,2019,19-157705,49.191303000000005,-122.849144
Shoplifting,14600 104TH AVE,Oct,2019,19-157867,49.19254,-122.81770900000001
Shoplifting,14600 104TH AVE,Oct,2019,19-157885,49.19254,-122.81770900000001
Shoplifting,10300 152ND ST,Oct,2019,19-157920,49.189479999999996,-122.799246
Shoplifting,10300 152ND ST,Oct,2019,19-157935,49.189479999999996,-122.799246
Shoplifting,10300 152ND ST,Oct,2019,19-157938,49.189479999999996,-122.799246
Shoplifting,14600 104TH AVE,Oct,2019,19-158045,49.19254,-122.81770900000001
Shoplifting,14600 104TH AVE,Oct,2019,19-158406,49.19254,-122.81770900000001
Shoplifting,10300 152ND ST,Oct,2019,19-158453,49.189479999999996,-122.799246
Shoplifting,10300 152ND ST,Oct,2019,19-158504,49.189479999999996,-122.799246
Shoplifting,10300 152ND ST,Oct,2019,19-158544,49.189479999999996,-122.799246
Shoplifting,15100 96TH AVE,Oct,2019,19-159373,49.176678,-122.803731
Shoplifting,15200 101ST AVE,Oct,2019,19-159610,49.185957,-122.801674
Shoplifting,14600 104TH AVE,Oct,2019,19-159836,49.19254,-122.81770900000001
Shoplifting,10300 152ND ST,Oct,2019,19-160119,49.189479999999996,-122.799246
Shoplifting,10300 152ND ST,Oct,2019,19-160125,49.189479999999996,-122.799246
Shoplifting,14600 104TH AVE,Oct,2019,19-160133,49.19254,-122.81770900000001
Shoplifting,15100 104TH AVE,Oct,2019,19-160175,49.19127,-122.804651
Shoplifting,15300 FRASER HWY,Oct,2019,19-160564,49.191303000000005,-122.849144
Shoplifting,14600 104TH AVE,Oct,2019,19-160679,49.19254,-122.81770900000001
Shoplifting,15900 FRASER HWY,Oct,2019,19-160992,49.191303000000005,-122.849144
Shoplifting,10300 152ND ST,Oct,2019,19-161172,49.189479999999996,-122.799246
Shoplifting,10100 152ND ST,Oct,2019,19-161245,49.185755,-122.800582
Shoplifting,15900 FRASER HWY,Oct,2019,19-161769,49.191303000000005,-122.849144
Shoplifting,14600 104TH AVE,Oct,2019,19-161814,49.19254,-122.81770900000001
Shoplifting,10400 152ND ST,Oct,2019,19-161858,49.191066,-122.800524
Shoplifting,14600 104TH AVE,Oct,2019,19-161911,49.19254,-122.81770900000001
Shoplifting,14600 104TH AVE,Oct,2019,19-161964,49.19254,-122.81770900000001
Shoplifting,14600 104TH AVE,Oct,2019,19-162343,49.19254,-122.81770900000001
Shoplifting,8900 152ND ST,Oct,2019,19-162813,49.164645,-122.800602
Shoplifting,14600 104TH AVE,Oct,2019,19-162905,49.19254,-122.81770900000001
Shoplifting,10300 152ND ST,Oct,2019,19-163347,49.189479999999996,-122.799246
Shoplifting,10300 152ND ST,Oct,2019,19-163377,49.189479999999996,-122.799246
Shoplifting,10300 152ND ST,Oct,2019,19-163395,49.189479999999996,-122.799246
Shoplifting,10400 152ND ST,Oct,2019,19-163398,49.191066,-122.800524
Shoplifting,10300 152ND ST,Oct,2019,19-163546,49.189479999999996,-122.799246
Shoplifting,10300 152ND ST,Oct,2019,19-165563,49.189479999999996,-122.799246
Shoplifting,8800 152ND ST,Oct,2019,19-165703,49.162315,-122.801207
Shoplifting,10300 152ND ST,Oct,2019,19-165742,49.189479999999996,-122.799246
Shoplifting,10300 152ND ST,Oct,2019,19-165820,49.189479999999996,-122.799246
Shoplifting,10300 152ND ST,Oct,2019,19-165915,49.189479999999996,-122.799246
Shoplifting,10300 152ND ST,Oct,2019,19-165935,49.189479999999996,-122.799246
Shoplifting,10300 152ND ST,Oct,2019,19-166768,49.189479999999996,-122.799246
Shoplifting,14600 104TH AVE,Oct,2019,19-167112,49.19254,-122.81770900000001
Shoplifting,14600 104TH AVE,Oct,2019,19-167569,49.19254,-122.81770900000001
Shoplifting,10100 152ND ST,Oct,2019,19-167613,49.185755,-122.800582
Shoplifting,10400 152ND ST,Oct,2019,19-168052,49.191066,-122.800524
Shoplifting,10300 152ND ST,Oct,2019,19-168238,49.189479999999996,-122.799246
Shoplifting,10300 152ND ST,Oct,2019,19-169006,49.189479999999996,-122.799246
Shoplifting,9900 152ND ST,Oct,2019,19-169014,49.191303000000005,-122.849144
Shoplifting,10300 152ND ST,Oct,2019,19-169234,49.189479999999996,-122.799246
Shoplifting,10300 152ND ST,Oct,2019,19-169454,49.189479999999996,-122.799246
Shoplifting,10300 152ND ST,May,2019,19-73976,49.189479999999996,-122.799246
Shoplifting,10300 152ND ST,Oct,2019,19-154033,49.189479999999996,-122.799246
Shoplifting,10300 152ND ST,Oct,2019,19-157984,49.189479999999996,-122.799246
Shoplifting,10400 152ND ST,Oct,2019,19-161236,49.191066,-122.800524
Shoplifting,8900 152ND ST,Oct,2019,19-162726,49.164645,-122.800602
Shoplifting,10300 152ND ST,Oct,2019,19-164679,49.189479999999996,-122.799246
Shoplifting,10300 152ND ST,Oct,2019,19-157726,49.189479999999996,-122.799246
Shoplifting,10300 152ND ST,Oct,2019,19-161763,49.189479999999996,-122.799246
